building_id,evaluation_scope,priority_group,priority_rank,footprint_area_m2,small_lt50_candidate,texture_low_gradient_fraction,texture_grad_p10,texture_valid,texture_view,texture_source,texture_projection_reference_height_used,sfm_point_count,dense_point_count,point_count_source,dense_assembled,dense_outcome_source,mast3r_correspondence_count,mast3r_reciprocal_raw_count,mast3r_border_count,mast3r_status,mast3r_view_a,mast3r_view_b,mast3r_crop_a_xyxy,mast3r_crop_b_xyxy,mast3r_model_revision,mast3r_model_sha256,mast3r_result_source,outline_inframe_frac_max,outline_inframe_frac_median,outline_valid_pixel_count_max,outline_valid_pixel_count_median,representative_view_count,representative_views_json,projection_reference_height_m,projection_reference_height_used,projection_reference_source,projection_status,crs,learning_runs_started,new_inference_type
DEBY_LOD2_4906967,evaluation_178,evaluation_remainder,74,2568.094000,false,0.444000,0.004400,valid,DJI_20241217103125_0019_D.JPG,docs/lowtex_v5.csv,true,11593,2037552,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,390,1040,934,complete,DJI_20241217103123_0018_D.JPG,DJI_20241217103543_0061_D.JPG,817;572;3537;2612,23;709;3255;3133,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,432,432.000000,3,"[{""name"":""DJI_20241217103123_0018_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":432,""zenith_deg"":57.424101},{""name"":""DJI_20241217103543_0061_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":432,""zenith_deg"":62.468599},{""name"":""DJI_20241217103127_0020_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":432,""zenith_deg"":54.067348}]",527.820000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906968,evaluation_178,evaluation_remainder,75,1781.398000,false,0.768000,0.007100,valid,DJI_20241217101453_0037_D.JPG,docs/lowtex_v5.csv,true,5841,765536,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,15,122,106,complete,DJI_20241217100319_0014_D.JPG,DJI_20241217095143_0078_D.JPG,3169;295;4545;1327,3108;1030;4212;1858,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,542,542.000000,3,"[{""name"":""DJI_20241217100319_0014_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":542,""zenith_deg"":82.563686},{""name"":""DJI_20241217095143_0078_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":542,""zenith_deg"":84.487329},{""name"":""DJI_20241217101453_0037_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":542,""zenith_deg"":77.765281}]",537.732000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906969,evaluation_178,evaluation_remainder,76,173.375000,false,0.506000,0.004400,valid,DJI_20241217084601_0104_D.JPG,docs/lowtex_v5.csv,true,395,44004,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,569,843,810,complete,DJI_20241217084607_0107_D.JPG,DJI_20241217084719_0143_D.JPG,3114;2911;4298;3799,3918;2711;5022;3539,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,110,110.000000,3,"[{""name"":""DJI_20241217084607_0107_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":110,""zenith_deg"":24.622833},{""name"":""DJI_20241217084719_0143_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":110,""zenith_deg"":31.499559},{""name"":""DJI_20241217084601_0104_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":110,""zenith_deg"":10.877514}]",523.690000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906970,evaluation_178,evaluation_remainder,77,154.490000,false,0.533000,0.002000,valid,DJI_20241217084615_0111_D.JPG,docs/lowtex_v5.csv,true,1277,129621,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,1047,1915,1838,complete,DJI_20241217084623_0115_D.JPG,DJI_20241217084409_0048_D.JPG,1381;2862;2645;3810,643;2579;1891;3515,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,101,101.000000,3,"[{""name"":""DJI_20241217084623_0115_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":101,""zenith_deg"":22.053219},{""name"":""DJI_20241217084409_0048_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":101,""zenith_deg"":25.970283},{""name"":""DJI_20241217084615_0111_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":101,""zenith_deg"":14.475465}]",531.581500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906972,evaluation_178,evaluation_remainder,78,371.016000,false,0.125000,0.018500,valid,DJI_20241217084407_0047_D.JPG,docs/lowtex_v5.csv,true,2732,155102,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,231,424,393,complete,DJI_20241217084349_0038_D.JPG,DJI_20241217103439_0029_D.JPG,2880;260;5280;2060,2448;1565;3968;2705,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,178,178.000000,3,"[{""name"":""DJI_20241217084349_0038_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":178,""zenith_deg"":33.290434},{""name"":""DJI_20241217103439_0029_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":178,""zenith_deg"":61.040441},{""name"":""DJI_20241217084407_0047_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":178,""zenith_deg"":6.754953}]",531.209000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906973,evaluation_178,evaluation_remainder,79,55.297000,false,0.633000,0.004400,valid,DJI_20241217084409_0048_D.JPG,docs/lowtex_v5.csv,true,83,11718,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,23,10,complete,DJI_20241217084357_0042_D.JPG,DJI_20241217084611_0109_D.JPG,1588;46;2276;562,343;1426;999;1918,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,65,65.000000,3,"[{""name"":""DJI_20241217084357_0042_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":65,""zenith_deg"":26.543738},{""name"":""DJI_20241217084611_0109_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":65,""zenith_deg"":29.638344},{""name"":""DJI_20241217084409_0048_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":65,""zenith_deg"":6.534551}]",524.016000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906974,evaluation_178,evaluation_remainder,80,315.332000,false,0.380000,0.007100,valid,DJI_20241217084411_0049_D.JPG,docs/lowtex_v5.csv,true,1536,101961,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,304,377,356,complete,DJI_20241217084324_0026_D.JPG,DJI_20241217103411_0015_D.JPG,2800;1501;5280;3361,2947;0;4867;1440,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,169,169.000000,3,"[{""name"":""DJI_20241217084324_0026_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":169,""zenith_deg"":31.945859},{""name"":""DJI_20241217103411_0015_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":169,""zenith_deg"":59.649534},{""name"":""DJI_20241217084411_0049_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":169,""zenith_deg"":4.099619}]",525.365500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906975,evaluation_178,evaluation_remainder,81,1805.656000,false,0.574000,0.005900,valid,DJI_20241217100319_0014_D.JPG,docs/lowtex_v5.csv,true,1842,425991,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,56,46,complete,DJI_20241217101453_0037_D.JPG,DJI_20241217095829_0019_D.JPG,3157;1436;5189;2960,3091;886;5123;2410,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,345,345.000000,3,"[{""name"":""DJI_20241217101453_0037_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":345,""zenith_deg"":68.173589},{""name"":""DJI_20241217095829_0019_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":345,""zenith_deg"":70.836882},{""name"":""DJI_20241217084543_0095_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":345,""zenith_deg"":9.206893}]",522.120000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906976,evaluation_178,evaluation_remainder,82,273.078000,false,0.311000,0.008100,valid,DJI_20241217084324_0026_D.JPG,docs/lowtex_v5.csv,true,1454,169327,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,988,1884,1771,complete,DJI_20241217084411_0049_D.JPG,DJI_20241217084342_0035_D.JPG,3420;2440;5100;3700,3024;209;5280;1901,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,160,160.000000,3,"[{""name"":""DJI_20241217084411_0049_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":160,""zenith_deg"":28.776339},{""name"":""DJI_20241217084342_0035_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":160,""zenith_deg"":31.436288},{""name"":""DJI_20241217084324_0026_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":160,""zenith_deg"":18.826005}]",531.862000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906977,evaluation_178,evaluation_remainder,83,530.766000,false,0.727000,0.003900,valid,DJI_20241217084320_0024_D.JPG,docs/lowtex_v5.csv,true,1148,138272,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,357,826,790,complete,DJI_20241217103439_0029_D.JPG,DJI_20241217094550_0031_D.JPG,504;652;2344;2032,1899;504;4843;2712,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,205,205.000000,3,"[{""name"":""DJI_20241217103439_0029_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":205,""zenith_deg"":72.778757},{""name"":""DJI_20241217094550_0031_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":205,""zenith_deg"":74.728927},{""name"":""DJI_20241217084320_0024_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":205,""zenith_deg"":13.239526}]",536.084000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906980,evaluation_178,evaluation_remainder,84,44.926000,true,0.576000,0.004400,valid,DJI_20241217084314_0021_D.JPG,docs/lowtex_v5.csv,true,71,11341,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,9,5,complete,DJI_20241217084308_0018_D.JPG,DJI_20241217084413_0050_D.JPG,2519;228;3207;744,3602;190;4274;694,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,62,62.000000,3,"[{""name"":""DJI_20241217084308_0018_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":62,""zenith_deg"":23.041272},{""name"":""DJI_20241217084413_0050_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":62,""zenith_deg"":29.151436},{""name"":""DJI_20241217084314_0021_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":62,""zenith_deg"":8.639932}]",521.110000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906981,evaluation_178,evaluation_remainder,85,1419.988000,false,0.498000,0.005900,valid,DJI_20241217094917_0005_D.JPG,docs/lowtex_v5.csv,true,5406,802816,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,5,118,110,complete,DJI_20241217094917_0005_D.JPG,DJI_20241217095453_0029_D.JPG,1185;1247;3137;2711,2400;778;3648;1714,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,385,385.000000,3,"[{""name"":""DJI_20241217094917_0005_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":385,""zenith_deg"":73.656433},{""name"":""DJI_20241217095453_0029_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":385,""zenith_deg"":83.089867},{""name"":""DJI_20241217094925_0009_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":385,""zenith_deg"":74.180616}]",534.010000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906982,evaluation_178,evaluation_remainder,86,1385.406000,false,0.238000,0.011100,valid,DJI_20241217101311_0008_D.JPG,docs/lowtex_v5.csv,true,8195,524812,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,11,9,complete,DJI_20241217090829_0017_D.JPG,DJI_20241217101313_0009_D.JPG,340;305;3764;2873,3836;355;4828;1099,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,366,366.000000,3,"[{""name"":""DJI_20241217090829_0017_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":366,""zenith_deg"":12.635711},{""name"":""DJI_20241217101313_0009_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":366,""zenith_deg"":86.347567},{""name"":""DJI_20241217084805_0166_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":366,""zenith_deg"":2.496168}]",536.914000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906983,evaluation_178,evaluation_remainder,87,932.787000,false,0.538000,0.004400,valid,DJI_20241217101357_0031_D.JPG,docs/lowtex_v5.csv,true,1127,140474,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,2,0,complete,DJI_20241217090817_0011_D.JPG,DJI_20241217094955_0024_D.JPG,614;0;5062;3336,1241;549;1657;861,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,304,304.000000,3,"[{""name"":""DJI_20241217090817_0011_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":304,""zenith_deg"":6.148916},{""name"":""DJI_20241217094955_0024_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":304,""zenith_deg"":85.52412},{""name"":""DJI_20241217101357_0031_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":304,""zenith_deg"":84.597601}]",523.762000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906984,evaluation_178,evaluation_remainder,88,246.428000,false,0.772000,0.003900,valid,DJI_20241217090817_0011_D.JPG,docs/lowtex_v5.csv,true,86,20397,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,554,1477,1326,complete,DJI_20241217090807_0006_D.JPG,DJI_20241217090931_0048_D.JPG,1328;30;2720;1074,344;444;1768;1512,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,130,130.000000,3,"[{""name"":""DJI_20241217090807_0006_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":130,""zenith_deg"":23.730095},{""name"":""DJI_20241217090931_0048_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":130,""zenith_deg"":27.91645},{""name"":""DJI_20241217090817_0011_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":130,""zenith_deg"":9.121117}]",519.070000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906985,evaluation_178,evaluation_remainder,89,875.803000,false,0.254000,0.011400,valid,DJI_20241217090935_0050_D.JPG,docs/lowtex_v5.csv,true,2332,158631,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,3,268,222,complete,DJI_20241217090937_0051_D.JPG,DJI_20241217094917_0005_D.JPG,768;1570;3392;3538,969;584;1449;944,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,237,237.000000,3,"[{""name"":""DJI_20241217090937_0051_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":237,""zenith_deg"":12.745693},{""name"":""DJI_20241217094917_0005_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":237,""zenith_deg"":87.331392},{""name"":""DJI_20241217090935_0050_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":237,""zenith_deg"":9.756842}]",535.250000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906986,evaluation_178,evaluation_remainder,90,236.227000,false,0.541000,0.004400,valid,DJI_20241217090949_0057_D.JPG,docs/lowtex_v5.csv,true,508,29991,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,44,15,complete,DJI_20241217090807_0006_D.JPG,DJI_20241217091207_0126_D.JPG,413;2510;2205;3854,160;159;5040;3819,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,136,136.000000,3,"[{""name"":""DJI_20241217090807_0006_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":26.68357},{""name"":""DJI_20241217091207_0126_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":60.677581},{""name"":""DJI_20241217090949_0057_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":15.712378}]",528.969000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906987,evaluation_178,evaluation_remainder,91,231.477000,false,0.381000,0.004400,valid,DJI_20241217090949_0057_D.JPG,docs/lowtex_v5.csv,true,731,32641,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,42,105,97,complete,DJI_20241217090959_0062_D.JPG,DJI_20241217090807_0006_D.JPG,2638;2530;4030;3574,0;2499;1776;3831,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,136,136.000000,3,"[{""name"":""DJI_20241217090959_0062_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":19.807629},{""name"":""DJI_20241217090807_0006_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":32.71223},{""name"":""DJI_20241217090949_0057_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":6.514896}]",529.108000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906988,evaluation_178,evaluation_remainder,92,130.994000,false,0.335000,0.006200,valid,DJI_20241217090953_0059_D.JPG,docs/lowtex_v5.csv,true,180,9620,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,22,10,complete,DJI_20241217091209_0127_D.JPG,DJI_20241217100124_0048_D.JPG,1534;2330;3678;3938,1639;1249;4247;3205,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,103,103.000000,3,"[{""name"":""DJI_20241217091209_0127_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":103,""zenith_deg"":59.842182},{""name"":""DJI_20241217100124_0048_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":103,""zenith_deg"":79.342286},{""name"":""DJI_20241217090953_0059_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":103,""zenith_deg"":9.549884}]",526.962000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4906989,evaluation_178,evaluation_remainder,93,320.910000,false,0.308000,0.008300,valid,DJI_20241217101359_0032_D.JPG,docs/lowtex_v5.csv,true,382,28795,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,2,0,complete,DJI_20241217090805_0005_D.JPG,DJI_20241217101532_0003_D.JPG,1793;2389;3713;3829,2964;568;4820;1960,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,147,147.000000,3,"[{""name"":""DJI_20241217090805_0005_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":147,""zenith_deg"":17.033426},{""name"":""DJI_20241217101532_0003_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":147,""zenith_deg"":83.862877},{""name"":""DJI_20241217090807_0006_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":147,""zenith_deg"":19.212507}]",532.470000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
