building_id,source_group,source_run,display_label,source_role,seed,replicate,pair_raw,source_badge,readout,z_shift_to_reference_m,complexity_lens,size_lens,texture_lens,observation_lens,label_lens,has_lod22,val3dity_valid,status,status_reason,rf_success,rf_pointcloud_unusable,roof_planes,status_rf_roof_planes,ref_roof_planes,match_count,completeness,correctness,mean_match_iou,ref_rms_m,ref_hausdorff_m,ref_distance_samples,rf_rmse_lod22,shell_bucket,ref_rms_tail,ref_rms_tail_fence_m,setting,run_name,arm,readout_min_obs,readout_voxel_m,readout_alpha,readout_sor,readout_sor_std
DEBY_LOD2_4907195,gs_dense,base__gs_e5_C001_dense_r2,base dense r2,gs,dense,r2,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,2,11,2,2,1.0000,1.0000,0.3388,4.0654,9.5136,713,10.037316,조립,false,36.2498,base,gs_e5_C001_dense_r2,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907198,gs_dense,base__gs_e5_C001_dense_r2,base dense r2,gs,dense,r2,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,1,22,4,1,0.2500,1.0000,0.3814,2.3957,6.7973,1200,11.061770,조립,false,36.2498,base,gs_e5_C001_dense_r2,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907199,gs_dense,base__gs_e5_C001_dense_r2,base dense r2,gs,dense,r2,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_dense_r2,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907202,gs_dense,base__gs_e5_C001_dense_r2,base dense r2,gs,dense,r2,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,3,4,2,2,1.0000,0.6667,0.6908,2.6269,3.4515,642,5.686342,조립,false,36.2498,base,gs_e5_C001_dense_r2,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4908168,gs_dense,base__gs_e5_C001_dense_r2,base dense r2,gs,dense,r2,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,true,true,success,success,True,False,1,1,1,1,1.0000,1.0000,0.9997,0.9343,1.7190,114,0.013791,조립,false,36.2498,base,gs_e5_C001_dense_r2,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4908178,gs_dense,base__gs_e5_C001_dense_r2,base dense r2,gs,dense,r2,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,1,2,1,0.5000,1.0000,0.6143,0.3636,0.7448,454,0.026491,무효·붕괴,false,36.2498,base,gs_e5_C001_dense_r2,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4908179,gs_dense,base__gs_e5_C001_dense_r2,base dense r2,gs,dense,r2,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_dense_r2,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_60098,gs_dense,base__gs_e5_C001_dense_r2,base dense r2,gs,dense,r2,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,1,4,2,1,0.5000,1.0000,0.5010,8.5475,22.5226,784,0.596482,조립,false,36.2498,base,gs_e5_C001_dense_r2,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_8568391,gs_dense,base__gs_e5_C001_dense_r2,base dense r2,gs,dense,r2,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,true,true,success,success,True,False,1,1,1,1,1.0000,1.0000,0.9997,1.3269,1.5610,221,0.011568,조립,false,36.2498,base,gs_e5_C001_dense_r2,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_8568392,gs_dense,base__gs_e5_C001_dense_r2,base dense r2,gs,dense,r2,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),true,true,success,success,True,False,1,1,1,1,1.0000,1.0000,0.9991,1.3245,1.3762,24,0.010011,조립,false,36.2498,base,gs_e5_C001_dense_r2,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_108247349,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,true,true,success,success,True,False,1,1,1,0,0.0000,0.0000,,22.1778,37.9235,402,0.711987,조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_108247350,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_108247351,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907184,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,12,49,4,4,1.0000,0.3333,0.7460,1.2307,17.9718,1342,1.018551,무효·붕괴,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907185,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,high,none,true,true,success,success,True,False,6,19,2,2,1.0000,0.3333,0.2857,2.6097,8.0667,647,5.291474,조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907186,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,1,7,2,1,0.5000,1.0000,0.4981,5.7735,13.5785,674,1.695772,조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907188,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,3,2,1,0.5000,1.0000,0.5034,7.5139,16.0180,664,0.646659,무효·붕괴,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907194,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,4,2,1,0.5000,1.0000,0.5652,5.3016,12.9923,850,1.700889,무효·붕괴,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907195,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,2,12,2,1,0.5000,0.5000,0.4455,4.4836,10.4617,712,0.569010,조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907198,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,1,26,4,1,0.2500,1.0000,0.3816,2.2565,5.2467,1200,5.123501,조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907199,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907202,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,false,failure,val3dity_invalid,True,False,1,1,2,0,0.0000,0.0000,,11.1262,20.5787,641,33.971951,무효·붕괴,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4908168,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,1,1,1,1,1.0000,1.0000,0.9998,1.8958,3.4324,114,0.012238,무효·붕괴,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4908178,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,true,true,success,success,True,False,1,3,2,1,0.5000,1.0000,0.6143,0.4364,0.8108,454,28.276024,조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4908179,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_60098,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,false,failure,val3dity_invalid,True,False,2,9,2,1,0.5000,0.5000,0.5160,5.4602,14.3474,785,0.312553,무효·붕괴,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_8568391,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_8568392,gs_acmp,base__gs_e5_C001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_108247349,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_108247350,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_108247351,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907184,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,9,45,4,4,1.0000,0.4444,0.7231,1.3509,17.8810,1346,1.060498,무효·붕괴,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907185,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,high,none,true,true,success,success,True,False,2,12,2,2,1.0000,1.0000,0.3580,3.1467,7.4380,643,3.290851,조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907186,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,1,4,2,1,0.5000,1.0000,0.4981,4.7586,11.2757,674,1.096798,조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907188,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,6,2,0,0.0000,0.0000,,14.9997,29.3694,664,5.857038,무효·붕괴,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907194,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,1,2,1,0.5000,1.0000,0.5651,6.1172,14.7154,850,8.820715,무효·붕괴,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907195,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,1,13,2,1,0.5000,1.0000,0.4447,5.2980,12.3017,710,3.009563,조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907198,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,3,15,4,2,0.5000,0.6667,0.3832,2.6788,25.9943,1358,2.597441,조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907199,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,true,false,failure,val3dity_invalid,True,False,1,2,1,0,0.0000,0.0000,,14.0808,27.6713,393,11.861706,무효·붕괴,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907202,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,2,3,2,1,0.5000,0.5000,0.8500,1.4194,5.3989,640,0.538366,조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4908168,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4908178,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,4,2,1,0.5000,1.0000,0.6143,2.6986,3.2458,454,18.303747,무효·붕괴,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4908179,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_60098,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,1,8,2,1,0.5000,1.0000,0.5010,6.8135,18.4628,784,0.849770,조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_8568391,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,true,true,success,success,True,False,1,1,1,0,0.0000,0.0000,,37.8450,52.1377,221,1.723837,무효·붕괴,true,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_8568392,gs_acmp,base__gs_e5_C001_acmp_r2,base acmp r2,gs,acmp,r2,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,base,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_108247349,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,true,true,success,success,True,False,1,3,1,0,0.0000,0.0000,,28.0455,34.8627,402,13.492148,조립,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_108247350,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_108247351,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_4907184,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,14,64,4,4,1.0000,0.2857,0.6220,1.2705,22.7094,1352,4.415571,무효·붕괴,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_4907185,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,11,18,2,2,1.0000,0.1818,0.3336,15.1743,28.2577,651,1.733115,무효·붕괴,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_4907186,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,2,13,2,2,1.0000,1.0000,0.2862,3.8630,8.7024,671,2.265933,조립,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_4907188,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,4,10,2,2,1.0000,0.5000,0.0896,10.1131,18.9383,662,7.442413,조립,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_4907194,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,2,10,2,2,1.0000,1.0000,0.2957,6.4448,14.3129,848,7.111230,조립,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_4907195,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,3,23,2,2,1.0000,0.6667,0.4025,3.3396,8.6192,716,8.362949,조립,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_4907198,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,8,25,4,4,1.0000,0.5000,0.2140,12.1735,25.4014,1438,9.941293,조립,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_4907199,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,true,true,success,success,True,False,3,8,1,0,0.0000,0.0000,,32.6264,46.0854,394,2.536103,조립,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_4907202,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,false,failure,val3dity_invalid,True,False,5,13,2,0,0.0000,0.0000,,15.9340,46.0210,644,3.433701,무효·붕괴,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_4908168,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,2,2,1,1,1.0000,0.5000,0.3017,13.3705,18.0538,115,0.088354,무효·붕괴,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
DEBY_LOD2_4908178,gs_sparse,minobs2__gs_e5_C001_sparse_r1,minobs2 sparse r1,gs,sparse,r1,raw_sparse,minobs2,readout_ablation(minobs2; minobs2; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,true,true,success,success,True,False,3,5,2,0,0.0000,0.0000,,12.2132,46.2635,455,4.378374,조립,false,36.2498,minobs2,gs_e5_C001_sparse_r1,sparse,2,0.05,0.5,on,2.0
