building_id,arm,clip_source,clip_path,clip_note,crs_xy,z_datum_history,footprint_area_m2,n_points_footprint,pt_density_m2,density_valid,density_reason,status_input,status_rf_pt_density,status_density_delta,grid_cell_m,grid_n_cells,grid_occupied_cells,coverage_frac,hole_frac,coverage_valid,coverage_reason,status_rf_nodata_frac,status_hole_delta,status_compare_note,roof_point_count,ground_point_count,local_plane_radius_m,local_plane_rms_m,local_plane_core_count,local_plane_valid,local_plane_reason,m3c2_normal_radius_m,m3c2_proj_radius_m,m3c2_core_count,m3c2_mean_m,m3c2_median_abs_m,m3c2_rms_m,m3c2_valid,m3c2_reason,ref_valid_345,ref_invalid_reason,ref_roof_surface_count,ref_lookup_miss_frac,floater_margin_m,floater_count,floater_frac,floater_valid,floater_reason,label_proxy_roof_minus_m,ground_high_count,label_proxy_frac_all,label_proxy_frac_ground,label_proxy_valid,label_proxy_reason
DEBY_LOD2_42364657,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_42364657_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,107.301025,1834,17.092101,true,ok,ALS,16.689976,0.402125,0.500000,429,429,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,1752,82,0.750000,0.077902,1751,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,32,0.017448,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_42364659,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_42364659_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,66.099624,6743,102.012683,true,ok,DIM,100.378784,1.633899,0.500000,264,264,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,2870,3873,0.750000,0.165765,2844,true,ok,1.000000,0.750000,215,-2.213380,2.200482,2.324269,true,ok,true,none,2,0.000000,3.000000,1889,0.280142,true,ok,1.000000,6,0.000890,0.001549,true,ok
DEBY_LOD2_42364659,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_42364659_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,66.099624,14714,222.603384,true,ok,none,none,none,0.500000,264,264,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,6701,8013,0.750000,0.170656,2994,true,ok,1.000000,0.750000,186,-2.506338,2.293815,2.890066,true,ok,true,none,2,0.000000,3.000000,4842,0.329074,true,ok,1.000000,2,0.000136,0.000250,true,ok
DEBY_LOD2_42364659,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_42364659_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,66.099624,848,12.829120,true,ok,ALS,12.961241,-0.132121,0.500000,264,258,0.977273,0.022727,true,ok,0.022727,0.000000,direct_comparison_same_arm_metric_not_identical_grid,265,583,0.750000,0.075507,208,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,86,0.101415,true,ok,1.000000,573,0.675708,0.982847,true,ok
DEBY_LOD2_42364661,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_42364661_orig_classified.las,building-level clip absent,EPSG:25832,none,58.559771,0,none,false,missing_clip,DIM,none,none,0.500000,236,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_42364661,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,58.559771,3883,66.308319,true,ok,none,none,none,0.500000,236,194,0.822034,0.177966,true,ok,none,none,no_canonical_status_for_acmp,811,3072,0.750000,0.219558,799,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,1,0.000000,3.000000,12,0.003090,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_42364661,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_42364661_orig_classified.las,building-level clip absent,EPSG:25832,none,58.559771,0,none,false,missing_clip,ALS,none,none,0.500000,236,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_42364663,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_42364663_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,42.214834,100215,2373.928558,true,ok,DIM,2915.218994,-541.290436,0.500000,169,169,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,96621,3594,0.750000,0.199295,3000,true,ok,1.000000,0.750000,676,-0.341329,0.367782,0.447998,true,ok,false,known_ref_shape_mismatch_flat_lod2_vs_observed_curved_roof,1,0.000000,3.000000,302,0.003014,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_42364663,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_42364663_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,42.214834,124327,2945.102188,true,ok,none,none,none,0.500000,169,169,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,119513,4814,0.750000,0.202185,3000,true,ok,1.000000,0.750000,676,-0.435681,0.440834,0.572065,true,ok,false,known_ref_shape_mismatch_flat_lod2_vs_observed_curved_roof,1,0.000000,3.000000,30,0.000241,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_42364663,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_42364663_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,42.214834,847,20.064037,true,ok,ALS,18.404762,1.659275,0.500000,169,168,0.994083,0.005917,true,ok,0.005917,0.000000,direct_comparison_same_arm_metric_not_identical_grid,676,171,0.750000,0.259989,663,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,false,known_ref_shape_mismatch_flat_lod2_vs_observed_curved_roof,1,0.000000,3.000000,41,0.048406,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_42364665,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_42364665_orig_classified.las,building-level clip absent,EPSG:25832,none,49.277010,0,none,false,missing_clip,DIM,833.696960,none,0.500000,198,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_42364665,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,49.277010,26982,547.557573,true,ok,none,none,none,0.500000,198,198,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,23663,3319,0.750000,0.256821,3000,true,ok,1.000000,0.750000,952,-1.320346,0.249207,2.227011,true,ok,true,none,1,0.000000,3.000000,1616,0.059892,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_42364665,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_42364665_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,49.277010,1609,32.652143,true,ok,ALS,30.424242,2.227901,0.500000,198,198,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,953,656,0.750000,0.234228,948,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,10,0.006215,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_42364667,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_42364667_orig_classified.las,building-level clip absent,EPSG:25832,none,45.705169,0,none,false,missing_clip,DIM,1385.770508,none,0.500000,183,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_42364667,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,45.705169,27215,595.446880,true,ok,none,none,none,0.500000,183,183,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,27167,48,0.750000,0.279891,3000,true,ok,1.000000,0.750000,1106,-0.965797,0.097203,2.395126,true,ok,true,none,1,0.000000,3.000000,633,0.023259,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_42364667,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_42364667_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,45.705169,1480,32.381458,true,ok,ALS,30.491804,1.889654,0.500000,183,183,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,1106,374,0.750000,0.271901,1104,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,5,0.003378,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4906965,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4906965_orig_classified.las,building-level clip absent,EPSG:25832,none,2621.276850,0,none,false,missing_clip,DIM,1211.244019,none,0.500000,10486,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,18,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4906965,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,2621.276850,1531657,584.317143,true,ok,none,none,none,0.500000,10486,10486,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,1513724,17754,0.750000,0.166395,3000,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,18,0.000025,3.000000,37591,0.024543,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4906965,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4906965_orig_classified.las,building-level clip absent,EPSG:25832,none,2621.276850,0,none,false,missing_clip,ALS,21.214046,none,0.500000,10486,0,none,none,false,missing_clip,0.003433,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,18,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4906966,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4906966_orig_classified.las,building-level clip absent,EPSG:25832,none,1437.020800,0,none,false,missing_clip,DIM,1199.801758,none,0.500000,5749,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,6,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4906966,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,1437.020800,745606,518.855399,true,ok,none,none,none,0.500000,5749,5749,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,724181,21425,0.750000,0.179782,3000,true,ok,1.000000,0.750000,2496,-1.735231,2.149812,2.050596,true,ok,true,none,6,0.000000,3.000000,552,0.000740,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4906966,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4906966_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,1437.020800,29784,20.726214,true,ok,ALS,20.263453,0.462761,0.500000,5749,5722,0.995304,0.004696,true,ok,0.004349,0.000347,direct_comparison_same_arm_metric_not_identical_grid,29574,210,0.750000,0.117594,2999,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,6,0.000034,3.000000,180,0.006044,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4906967,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4906967_orig_classified.las,building-level clip absent,EPSG:25832,none,2568.093900,0,none,false,missing_clip,DIM,776.173584,none,0.500000,10270,0,none,none,false,missing_clip,0.001169,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,23,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4906967,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,2568.093900,1040430,405.137055,true,ok,none,none,none,0.500000,10270,10270,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,907478,132946,0.750000,0.208702,2999,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,23,0.000169,3.000000,71761,0.068972,true,ok,1.000000,1990,0.001913,0.014968,true,ok
DEBY_LOD2_4906967,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4906967_orig_classified.las,building-level clip absent,EPSG:25832,none,2568.093900,0,none,false,missing_clip,ALS,17.352858,none,0.500000,10270,0,none,none,false,missing_clip,0.042267,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,23,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4906968,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4906968_orig_classified.las,building-level clip absent,EPSG:25832,none,1781.396100,0,none,false,missing_clip,DIM,413.532135,none,0.500000,7126,0,none,none,false,missing_clip,0.017401,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,8,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4906968,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,1781.396100,894111,501.915885,true,ok,none,none,none,0.500000,7126,7126,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,864990,29121,0.750000,0.285322,3000,true,ok,1.000000,0.750000,2500,-3.578305,2.464963,4.992259,true,ok,true,none,8,0.000056,3.000000,31330,0.035040,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4906968,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4906968_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,1781.396100,32684,18.347407,true,ok,ALS,18.106655,0.240752,0.500000,7126,7108,0.997474,0.002526,true,ok,0.002666,-0.000140,direct_comparison_same_arm_metric_not_identical_grid,32594,90,0.750000,0.126951,3000,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,8,0.000031,3.000000,2085,0.063793,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4906969,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4906969_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,173.372050,44004,253.812538,true,ok,DIM,272.265503,-18.452965,0.500000,693,693,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,43893,111,0.750000,0.265850,3000,true,ok,1.000000,0.750000,2498,-0.560730,0.198199,0.897267,true,ok,true,none,3,0.000000,3.000000,93,0.002113,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4906969,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4906969_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,173.372050,76462,441.028413,true,ok,none,none,none,0.500000,693,693,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,75703,753,0.750000,0.230852,3000,true,ok,1.000000,0.750000,2498,-0.650180,0.227089,1.027862,true,ok,true,none,3,0.000000,3.000000,55,0.000719,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4906969,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4906969_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,173.372050,3397,19.593700,true,ok,ALS,18.301449,1.292251,0.500000,693,690,0.995671,0.004329,true,ok,0.004329,0.000000,direct_comparison_same_arm_metric_not_identical_grid,3336,61,0.750000,0.226306,2997,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,3,0.000000,3.000000,223,0.065646,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4906970,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4906970_orig_classified.las,building-level clip absent,EPSG:25832,none,154.490750,0,none,false,missing_clip,DIM,759.703247,none,0.500000,620,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4906970,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,154.490750,99988,647.210270,true,ok,none,none,none,0.500000,620,620,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,93604,6384,0.750000,0.220138,3000,true,ok,1.000000,0.750000,2496,-1.132775,0.912006,1.608685,true,ok,true,none,2,0.000060,3.000000,238,0.002380,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4906970,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4906970_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,154.490750,3066,19.845848,true,ok,ALS,19.582491,0.263357,0.500000,620,592,0.954839,0.045161,true,ok,0.041935,0.003226,direct_comparison_same_arm_metric_not_identical_grid,2873,193,0.750000,0.169197,2854,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,58,0.018917,true,ok,1.000000,0,0.000000,0.000000,true,ok
