building_id,tier,cohort,processing_order,source_cell_label,roof_fixed_crop_n,roof_moving_crop_n,roof_fixed_voxel_n,roof_moving_voxel_n,roof_fixed_valid_n,roof_moving_valid_n,roof_usable,ground_fixed_crop_n,ground_moving_crop_n,ground_fixed_voxel_n,ground_moving_voxel_n,ground_fixed_valid_n,ground_moving_valid_n,ground_usable,usable_surface_count,inventory_status,boundary_cell_label,before_surface_count,before_forward_matches_n,before_forward_total_n,before_reverse_matches_n,before_reverse_total_n,before_pooled_matched_observations_n,before_correspondence_n,before_matched_median_m,before_matched_p90_m,before_censored_median_m,before_censored_p90_m,before_forward_support,before_reverse_support,before_bidirectional_support,before_censor_radius_m,before_roof_matched_median_m,before_roof_matched_p90_m,before_roof_censored_median_m,before_roof_censored_p90_m,before_ground_matched_median_m,before_ground_matched_p90_m,before_ground_censored_median_m,before_ground_censored_p90_m,before_residual_strata_observed_n,before_all_four_residual_strata_observed,before_available_strata_equal_weight_median_m,before_matched_tail_n,before_censored_unmatched_n,after_surface_count,after_forward_matches_n,after_forward_total_n,after_reverse_matches_n,after_reverse_total_n,after_pooled_matched_observations_n,after_correspondence_n,after_matched_median_m,after_matched_p90_m,after_censored_median_m,after_censored_p90_m,after_forward_support,after_reverse_support,after_bidirectional_support,after_censor_radius_m,after_roof_matched_median_m,after_roof_matched_p90_m,after_roof_censored_median_m,after_roof_censored_p90_m,after_ground_matched_median_m,after_ground_matched_p90_m,after_ground_censored_median_m,after_ground_censored_p90_m,after_residual_strata_observed_n,after_all_four_residual_strata_observed,after_available_strata_equal_weight_median_m,after_matched_tail_n,after_censored_unmatched_n,delta_after_minus_before_matched_median_m,delta_after_minus_before_matched_p90_m,delta_after_minus_before_censored_median_m,delta_after_minus_before_censored_p90_m,delta_after_minus_before_correspondence_n,delta_after_minus_before_bidirectional_support,n_distribution_q10_nearest_rank,n_threshold,correspondence_capable,after_matched_median_le_0p3,after_state_disposition,gate_statistic_only,gate_statistic_scope,capability_scope,p90_support_gate_role,low_support,support_classification,tier_group
DEBY_LOD2_4959323,surface,extension,152,cell_1_assembled,23061,205238,2500,2500,2442,2388,true,10799,200001,2500,2500,2496,2319,true,2,roof_and_ground,cell_1_assembled,2,1980,4707,1970,4938,3950,1970,0.07037506964,0.200430536347,0.35,0.35,0.420650095602,0.398946942082,0.398946942082,0.35,0.049442176458,0.154579411545,0.35,0.35,0.101276631935,0.229362587369,0.35,0.35,4,true,0.0714306998178,395,5695,2,2105,4707,2055,4938,4160,2055,0.0501162505332,0.174685166241,0.35,0.35,0.447206288506,0.416160388821,0.416160388821,0.35,0.0409850825158,0.12891312673,0.35,0.35,0.0645332180041,0.196344863412,0.35,0.35,4,true,0.0515260056495,416,5485,-0.0202588191068,-0.0257453701058,0,0,85,0.0172134467396,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959324,surface,extension,153,cell_1_assembled,295,2744,231,590,228,532,true,926,68457,441,768,441,760,true,2,roof_and_ground,cell_1_assembled,2,676,1292,482,669,1158,482,0.075877371907,0.197296175991,0.162482361355,0.35,0.523219814241,0.720478325859,0.523219814241,0.35,0.107578207149,0.207785550094,0.35,0.35,0.0641932503926,0.188632073213,0.121271998789,0.35,4,true,0.0817582900008,116,803,2,712,1292,501,669,1213,501,0.0558072833309,0.162461691223,0.115148463814,0.35,0.551083591331,0.748878923767,0.551083591331,0.35,0.0710567072464,0.200266728403,0.35,0.35,0.0506435487848,0.131694956963,0.0771974339078,0.35,4,true,0.0615352662587,122,748,-0.0200700885762,-0.0348344847688,-0.0473338975408,0,19,0.0278637770898,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959325,surface,extension,154,cell_1_assembled,8473,112153,2500,2500,2434,2301,true,5914,66670,2500,2500,2490,2354,true,2,roof_and_ground,cell_1_assembled,2,1929,4655,2110,4924,4039,1929,0.0792565025585,0.215701785804,0.35,0.35,0.414393125671,0.428513403737,0.414393125671,0.35,0.0826323095922,0.229426213489,0.35,0.35,0.0753190969864,0.20519311652,0.35,0.35,4,true,0.0802204894629,404,5540,2,2083,4655,2236,4924,4319,2083,0.0675534474006,0.195683255649,0.35,0.35,0.447475832438,0.454102355808,0.447475832438,0.35,0.0730959075183,0.198976192022,0.35,0.35,0.0631365115441,0.190442535396,0.35,0.35,4,true,0.0688367599438,432,5260,-0.011703055158,-0.0200185301555,0,0,154,0.0330827067669,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959326,surface,extension,155,cell_1_assembled,27164,223926,2500,2500,1963,1949,true,11974,97794,2500,2500,2497,2387,true,2,roof_and_ground,cell_1_assembled,2,853,4336,792,4460,1645,792,0.0850318960334,0.208558825606,0.35,0.35,0.196725092251,0.177578475336,0.177578475336,0.35,0.108325807926,0.223072435384,0.35,0.35,0.0826194476331,0.207800848401,0.35,0.35,4,true,0.0941849932152,165,7151,2,932,4336,842,4460,1774,842,0.068509892838,0.19555292875,0.35,0.35,0.214944649446,0.188789237668,0.188789237668,0.35,0.133081665111,0.264587719523,0.35,0.35,0.0670383222146,0.184953422296,0.35,0.35,4,true,0.0977100145082,178,7022,-0.0165220031954,-0.0130058968559,0,0,50,0.0112107623318,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4959327,surface,extension,156,cell_1_assembled,6284,65139,2500,2500,2472,2362,true,7323,55967,2500,2500,2493,2361,true,2,roof_and_ground,cell_1_assembled,2,2943,4723,3172,4965,6115,2943,0.073017181669,0.191704714339,0.142481247341,0.35,0.623120897734,0.638872104733,0.623120897734,0.35,0.0677653960534,0.174868419016,0.097437927173,0.35,0.0811792012797,0.215442821051,0.35,0.35,4,true,0.0749976029876,612,3573,2,2988,4723,3199,4965,6187,2988,0.0671350682137,0.195243921384,0.136455329582,0.35,0.632648740207,0.644310171198,0.632648740207,0.35,0.0586149919317,0.177579825178,0.0852760279358,0.35,0.0833516847559,0.22017557271,0.35,0.35,4,true,0.0705046693152,619,3501,-0.0058821134553,0.00353920704538,-0.00602591775846,0,45,0.009527842473,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959336,surface,extension,157,cell_1_assembled,10121,49307,2500,2500,2412,2375,true,4517,62576,2271,2500,2254,2191,true,2,roof_and_ground,cell_1_assembled,2,2368,4566,1913,4666,4281,1913,0.0915793759924,0.207391287292,0.35,0.35,0.518615856329,0.40998714102,0.40998714102,0.35,0.0877786505703,0.203324074057,0.288615760219,0.35,0.097806258209,0.213481843217,0.35,0.35,4,true,0.0868922253447,428,4951,2,2339,4566,1889,4666,4228,1889,0.0990247701529,0.22267740401,0.35,0.35,0.51226456417,0.404843549078,0.404843549078,0.35,0.0880491921919,0.212291354484,0.35,0.35,0.112701009992,0.23092929803,0.35,0.35,4,true,0.0920368306014,423,5004,0.00744539416056,0.0152861167179,0,0,-24,-0.00514359194171,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959340,surface,extension,158,cell_1_assembled,3879,26054,2322,2500,2320,2473,true,4111,39290,2434,2500,2432,2286,true,2,roof_and_ground,cell_1_assembled,2,3502,4759,3278,4752,6780,3278,0.0584899669225,0.185376681912,0.0993607041279,0.35,0.735868880017,0.689814814815,0.689814814815,0.35,0.0478032301887,0.155964301645,0.0504079038026,0.186477435658,0.0955469687539,0.225677055779,0.35,0.35,4,true,0.0680136841555,678,2731,2,3650,4759,3347,4752,6997,3347,0.0547355881011,0.171914706142,0.0857270251864,0.35,0.766967850389,0.704335016835,0.704335016835,0.35,0.047003441642,0.132660018335,0.0484437942216,0.147189825624,0.0833863531074,0.226438758962,0.35,0.35,4,true,0.061779640467,700,2514,-0.00375437882142,-0.0134619757703,-0.0136336789415,0,69,0.0145202020202,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959457,surface,extension,159,cell_1_assembled,21198,175348,2500,2500,2257,1923,true,6546,176849,2500,2500,2498,2408,true,2,roof_and_ground,cell_1_assembled,2,1725,4331,1848,4755,3573,1725,0.098234649539,0.202678788958,0.35,0.35,0.39829138767,0.388643533123,0.388643533123,0.35,0.0845265379305,0.203814394797,0.35,0.35,0.104056955079,0.201496470537,0.309705461932,0.35,4,true,0.0928443031666,358,5513,2,1913,4331,1999,4755,3912,1913,0.052200043963,0.179456456212,0.35,0.35,0.441699376587,0.42039957939,0.42039957939,0.35,0.0504561224105,0.164122623802,0.35,0.35,0.0530977825336,0.184795766156,0.179095621815,0.35,4,true,0.0514656856083,392,5174,-0.046034605576,-0.0232223327468,0,0,188,0.0317560462671,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959458,surface,extension,160,cell_1_assembled,9878,135598,2500,2500,2425,2283,true,3731,202011,2032,2500,2026,2024,true,2,roof_and_ground,cell_1_assembled,2,2248,4307,2630,4451,4878,2248,0.075870476368,0.208367047165,0.206641063852,0.35,0.521941026236,0.59087845428,0.521941026236,0.35,0.0645043507789,0.16880230026,0.119283028917,0.35,0.105233307233,0.243785932682,0.35,0.35,4,true,0.0821211434702,488,3880,2,2410,4307,2719,4451,5129,2410,0.0598743857205,0.189002438016,0.159993877371,0.35,0.55955421407,0.610873960908,0.55955421407,0.35,0.0490504197248,0.147179972936,0.0948961863931,0.35,0.0881819848695,0.228121710914,0.270942271345,0.35,4,true,0.0642043862563,513,3629,-0.0159960906475,-0.0193646091482,-0.0466471864809,0,162,0.0376131878338,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959459,surface,extension,161,cell_1_assembled,5204,83955,2481,2500,2358,1743,true,2848,150681,1289,2500,1287,2040,true,2,roof_and_ground,cell_1_assembled,2,1867,3783,2337,3645,4204,1867,0.0710857856037,0.213582205125,0.200185710603,0.35,0.493523658472,0.641152263374,0.493523658472,0.35,0.0665369391343,0.198696896591,0.132271652062,0.35,0.0788214652835,0.229073615414,0.35,0.35,4,true,0.072405344493,421,3224,2,1999,3783,2363,3645,4362,1999,0.0768932214348,0.183292262574,0.157681982111,0.35,0.528416600582,0.648285322359,0.528416600582,0.35,0.0795396089194,0.172376087532,0.113825971713,0.35,0.0698408819958,0.20678465375,0.35,0.35,4,true,0.0797971838853,437,3066,0.00580743583112,-0.0302899425502,-0.0425037284918,0,132,0.0348929421094,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959460,surface,extension,162,cell_1_assembled,62548,801605,2500,2500,427,617,true,25445,442373,2500,2500,2188,1892,true,2,roof_and_ground,cell_1_assembled,2,434,2509,431,2615,865,431,0.0658325349564,0.212153153691,0.35,0.35,0.172977281786,0.164818355641,0.164818355641,0.35,0.0801285877656,0.211970594555,0.35,0.35,0.0654110009917,0.211598405954,0.35,0.35,4,true,0.0661197285563,87,4259,2,462,2509,447,2615,909,447,0.0692250616031,0.195349441904,0.35,0.35,0.184137106417,0.170936902486,0.170936902486,0.35,0.0712428555278,0.159059065956,0.35,0.35,0.0690254731294,0.197382250705,0.35,0.35,4,true,0.0696146881434,91,4215,0.00339252664665,-0.0168037117869,0,0,16,0.00611854684512,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4959461,surface,extension,163,cell_1_assembled,9558,98727,2500,2500,2460,2287,true,6205,71229,2500,2500,2494,2148,true,2,roof_and_ground,cell_1_assembled,2,1854,4435,1937,4954,3791,1854,0.0707236658531,0.219574256433,0.35,0.35,0.418038331454,0.390997174001,0.390997174001,0.35,0.0550265068672,0.180905186227,0.314215326042,0.35,0.109241173796,0.256743223362,0.35,0.35,4,true,0.0790236571856,379,5598,2,1945,4435,1998,4954,3943,1945,0.0788067295917,0.206045107722,0.35,0.35,0.438556933484,0.403310456197,0.403310456197,0.35,0.0766453276623,0.180765975332,0.35,0.35,0.0849880258742,0.226813218828,0.35,0.35,4,true,0.0777527623946,395,5446,0.00808306373865,-0.0135291487105,0,0,91,0.0123132821962,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959463,surface,extension,164,cell_1_assembled,813,4362,316,632,315,600,true,2054,31358,1088,807,1085,707,true,2,roof_and_ground,cell_1_assembled,2,597,1307,379,1400,976,379,0.089536221148,0.201092900402,0.35,0.35,0.456771231829,0.270714285714,0.270714285714,0.35,0.0854259306434,0.181211285881,0.0913656452737,0.275454344777,0.137102071133,0.258563583705,0.35,0.35,4,true,0.1081882839,98,1731,2,605,1307,390,1400,995,390,0.139580547759,0.227649629065,0.35,0.35,0.462892119357,0.278571428571,0.278571428571,0.35,0.142276376332,0.224888293116,0.148967478631,0.283485405847,0.114360884572,0.239192927552,0.35,0.35,4,true,0.130208880511,100,1712,0.0500443266112,0.0265567286623,0,0,11,0.00785714285714,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959464,surface,extension,165,cell_1_assembled,3397,26664,1363,2337,1328,1949,true,4915,49976,2366,2500,2364,2213,true,2,roof_and_ground,cell_1_assembled,2,2710,4162,2440,3692,5150,2440,0.0646311304309,0.210556427709,0.138097773722,0.35,0.651129264777,0.660888407367,0.651129264777,0.35,0.0496661873076,0.167972339124,0.0600024555392,0.35,0.0986883256426,0.235527035185,0.301878232321,0.35,4,true,0.0700364934816,515,2704,2,2805,4162,2514,3692,5319,2514,0.0912131080535,0.213152616996,0.142629357477,0.35,0.673954829409,0.680931744312,0.673954829409,0.35,0.088003645642,0.167707482169,0.0976734255301,0.35,0.0967371733737,0.247299778059,0.261308706019,0.35,4,true,0.0887099540242,532,2535,0.0265819776226,0.00259618928739,0.00453158375527,0,74,0.0228255646324,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959753,surface,extension,166,cell_1_assembled,588,5404,283,1212,267,866,true,3739,25547,1516,2500,1516,2135,true,2,roof_and_ground,cell_1_assembled,2,1500,3001,1147,1783,2647,1147,0.100532961608,0.230374963008,0.231605167647,0.35,0.49983338887,0.643297812675,0.49983338887,0.35,0.0927471163168,0.214062877479,0.35,0.35,0.102387526778,0.231708741278,0.205519019402,0.35,4,true,0.0919504854464,265,2137,2,1534,3001,1167,1783,2701,1167,0.104005122592,0.241644167804,0.2356094786,0.35,0.511162945685,0.654514862591,0.511162945685,0.35,0.064312212951,0.216231600941,0.35,0.35,0.114651769054,0.247114675524,0.216200243642,0.35,4,true,0.0801661911303,270,2083,0.00347216098404,0.0112692047958,0.00400431095317,0,20,0.0113295568144,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959793,surface,extension,167,cell_1_assembled,2950,29515,1273,2117,1270,2062,true,4642,55451,2018,2500,2017,2212,true,2,roof_and_ground,cell_1_assembled,2,3270,4274,2836,3287,6106,2836,0.0676107441501,0.207918392406,0.0911906990842,0.35,0.765091249415,0.862792820201,0.765091249415,0.35,0.0563662524272,0.168797985059,0.0584121790711,0.185023328376,0.0813551756788,0.249774136809,0.150828777466,0.35,4,true,0.0691557542743,611,1455,2,3399,4274,2861,3287,6260,2861,0.0766373587915,0.1870443506,0.0955490359801,0.35,0.795273748245,0.870398539702,0.795273748245,0.35,0.0775704235449,0.165349533879,0.0796884312515,0.178011252864,0.0757708930139,0.203803667117,0.12894075766,0.35,4,true,0.0777612017725,626,1301,0.00902661464148,-0.0208740418062,0.00435833689586,0,25,0.0301824988301,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_8568403,surface,extension,168,cell_1_assembled,313,55,145,11,134,0,false,1890,17918,790,666,785,586,true,1,one_surface,cell_1_assembled,1,206,586,169,785,375,169,0.120646150153,0.259352878631,0.35,0.35,0.351535836177,0.215286624204,0.215286624204,0.35,,,,,0.120646150153,0.259352878631,0.35,0.35,2,false,0.124585048372,38,996,1,210,586,180,785,390,180,0.127542384745,0.269522524551,0.35,0.35,0.358361774744,0.229299363057,0.229299363057,0.35,,,,,0.127542384745,0.269522524551,0.35,0.35,2,false,0.126155872276,39,981,0.00689623459243,0.0101696459197,0,0,11,0.0140127388535,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_8573848,surface,extension,169,cell_1_assembled,31165,97465,2500,2500,1882,2304,true,11949,91267,2500,2500,2482,2122,true,2,roof_and_ground,cell_1_assembled,2,1125,4426,979,4364,2104,979,0.0875397813662,0.217796271945,0.35,0.35,0.254179846362,0.224335472044,0.224335472044,0.35,0.0875346473804,0.211211338107,0.35,0.35,0.0875449153519,0.221558440424,0.35,0.35,4,true,0.0877484420151,211,6686,2,1135,4426,956,4364,2091,956,0.092075676689,0.220949085852,0.35,0.35,0.256439222775,0.21906507791,0.21906507791,0.35,0.106756003672,0.22853693364,0.35,0.35,0.0877438993031,0.218302114127,0.35,0.35,4,true,0.0981363090671,209,6699,0.0045358953228,0.00315281390641,0,0,-23,-0.00527039413382,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_8573849,surface,extension,170,cell_1_assembled,9497,122375,2500,2500,2431,2427,true,7288,99680,2500,2500,2474,2346,true,2,roof_and_ground,cell_1_assembled,2,1943,4773,2049,4905,3992,1943,0.0770020401028,0.203256473313,0.35,0.35,0.407081500105,0.417737003058,0.407081500105,0.35,0.071426101716,0.177501117548,0.266028863671,0.35,0.0910256188686,0.230585009251,0.35,0.35,4,true,0.0786930197999,400,5686,2,2021,4773,2111,4905,4132,2021,0.0717622333373,0.2022299245,0.35,0.35,0.423423423423,0.430377166157,0.423423423423,0.35,0.0638112620943,0.172810502976,0.254213206666,0.35,0.0929361083119,0.23316448018,0.35,0.35,4,true,0.0764264331664,414,5546,-0.00523980676556,-0.00102654881289,0,0,78,0.0163419233187,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_42364657,surface,extension,171,cell_1_assembled,1351,3616,540,698,540,698,true,3826,6471,1607,1372,1605,1327,true,2,roof_and_ground,cell_1_assembled,2,1455,2025,1256,2145,2711,1256,0.0816671843038,0.182146591803,0.134776182741,0.35,0.718518518519,0.585547785548,0.585547785548,0.35,0.0708392643833,0.154186346914,0.0727115967328,0.169828779369,0.0914911004392,0.207747701764,0.268067871767,0.35,4,true,0.0813734670779,271,1459,2,1496,2025,1259,2145,2755,1259,0.0483272480475,0.160515095876,0.0995189489642,0.35,0.738765432099,0.586946386946,0.586946386946,0.35,0.0357713740405,0.129707572024,0.0387039648594,0.152737421006,0.0602791735275,0.185049352064,0.215117376891,0.35,4,true,0.046877282604,276,1415,-0.0333399362563,-0.0216314959269,-0.0352572337772,0,3,0.0013986013986,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_42364665,surface,extension,172,cell_1_assembled,697,8042,351,789,348,673,true,2534,155271,1231,2500,1223,1901,true,2,roof_and_ground,cell_1_assembled,2,1054,2574,943,1571,1997,943,0.108182996595,0.212150361563,0.35,0.35,0.409479409479,0.600254614895,0.409479409479,0.35,0.10050955386,0.179521829732,0.129442319522,0.35,0.111645832671,0.223303174071,0.35,0.35,4,true,0.106279945608,200,2148,2,1142,2574,1010,1571,2152,1010,0.0600609547255,0.201532803458,0.254266969206,0.35,0.443667443667,0.642902609803,0.443667443667,0.35,0.0561195426022,0.206101817581,0.0989229670307,0.35,0.0625387931209,0.197083274555,0.35,0.35,4,true,0.0615823544699,216,1993,-0.0481220418692,-0.010617558105,-0.095733030794,0,67,0.034188034188,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_42364667,surface,extension,173,cell_1_assembled,676,10277,343,863,340,726,true,1723,183427,896,2500,895,2081,true,2,roof_and_ground,cell_1_assembled,2,930,2807,727,1235,1657,727,0.0999623584233,0.225777871332,0.35,0.35,0.331314570716,0.588663967611,0.331314570716,0.35,0.102888189625,0.231574557466,0.134065682401,0.35,0.0921819900702,0.221086397768,0.35,0.35,4,true,0.099735806337,166,2385,2,1046,2807,808,1235,1854,808,0.0791971892111,0.211274241145,0.35,0.35,0.372639828999,0.654251012146,0.372639828999,0.35,0.0860986588258,0.210663360467,0.123853801486,0.35,0.0757274611332,0.21274509576,0.35,0.35,4,true,0.0754547401788,186,2188,-0.0207651692122,-0.0145036301871,0,0,81,0.0413252582829,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_104583447,surface,extension,174,cell_1_assembled,31,53,15,12,0,0,false,534,9852,319,0,313,0,false,0,no_usable_surface,cell_1_assembled,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,surface
DEBY_LOD2_108246888,surface,extension,175,cell_1_assembled,141,458,80,117,77,88,true,2098,5343,932,479,928,451,true,2,roof_and_ground,cell_1_assembled,2,231,539,207,1005,438,207,0.0866924685579,0.234943475226,0.35,0.35,0.428571428571,0.205970149254,0.205970149254,0.35,0.070331834034,0.206989297387,0.136084378843,0.35,0.092759359921,0.238956229535,0.35,0.35,4,true,0.0790414183992,44,1106,2,248,539,216,1005,464,216,0.0883392863899,0.196368492283,0.35,0.35,0.460111317254,0.214925373134,0.214925373134,0.35,0.0958350325471,0.230194764768,0.155054784068,0.35,0.0856804596644,0.183749616559,0.35,0.35,4,true,0.0883392863899,47,1080,0.00164681783203,-0.0385749829433,0,0,9,0.0089552238806,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_108250120,surface,extension,176,cell_1_assembled,505,155,275,35,236,0,false,1921,19713,909,655,909,642,true,1,one_surface,cell_1_assembled,1,355,642,318,909,673,318,0.101185911643,0.217111709114,0.35,0.35,0.552959501558,0.349834983498,0.349834983498,0.35,,,,,0.101185911643,0.217111709114,0.35,0.35,2,false,0.10142016091,68,878,1,374,642,328,909,702,328,0.0783126174322,0.20602305891,0.35,0.35,0.582554517134,0.360836083608,0.360836083608,0.35,,,,,0.0783126174322,0.20602305891,0.35,0.35,2,false,0.0774523649438,71,849,-0.0228732942105,-0.0110886502034,0,0,10,0.01100110011,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_108580335,surface,extension,177,cell_1_assembled,10398,110349,2500,2500,2467,2384,true,5203,53835,2500,2500,2500,2363,true,2,roof_and_ground,cell_1_assembled,2,1964,4747,1983,4967,3947,1964,0.0658070836656,0.199815746892,0.35,0.35,0.41373499052,0.399234950674,0.399234950674,0.35,0.0540761219533,0.171159828497,0.35,0.35,0.0839225584668,0.223616988246,0.35,0.35,4,true,0.0677384362425,395,5767,2,2070,4747,2058,4967,4128,2058,0.0624525160479,0.190093207925,0.35,0.35,0.436064883084,0.414334608416,0.414334608416,0.35,0.0529777168549,0.158861215869,0.35,0.35,0.0771737519866,0.206943781726,0.35,0.35,4,true,0.0640410330024,413,5586,-0.00335456761772,-0.00972253896732,0,0,94,0.0150996577411,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_108580336,surface,extension,178,cell_1_assembled,83867,965082,2500,2500,345,210,true,17929,384855,2500,2500,2395,1703,true,2,roof_and_ground,cell_1_assembled,2,266,1913,277,2740,543,266,0.114446633552,0.231877353433,0.35,0.35,0.139048614741,0.101094890511,0.101094890511,0.35,0.0424708689815,0.0483567515279,0.35,0.35,0.114579384745,0.232024424079,0.35,0.35,4,true,0.0800131210481,55,4110,2,300,1913,308,2740,608,300,0.0725004509859,0.207020992526,0.35,0.35,0.156821745949,0.112408759124,0.112408759124,0.35,0.0554617871041,0.0731410390408,0.35,0.35,0.0727875326451,0.207238164871,0.35,0.35,4,true,0.069930269858,61,4045,-0.0419461825664,-0.0248563609073,0,0,34,0.0113138686131,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
