building_id,arm,clip_source,clip_path,clip_note,crs_xy,z_datum_history,footprint_area_m2,n_points_footprint,pt_density_m2,density_valid,density_reason,status_input,status_rf_pt_density,status_density_delta,grid_cell_m,grid_n_cells,grid_occupied_cells,coverage_frac,hole_frac,coverage_valid,coverage_reason,status_rf_nodata_frac,status_hole_delta,status_compare_note,roof_point_count,ground_point_count,local_plane_radius_m,local_plane_rms_m,local_plane_core_count,local_plane_valid,local_plane_reason,m3c2_normal_radius_m,m3c2_proj_radius_m,m3c2_core_count,m3c2_mean_m,m3c2_median_abs_m,m3c2_rms_m,m3c2_valid,m3c2_reason,ref_valid_345,ref_invalid_reason,ref_roof_surface_count,ref_lookup_miss_frac,floater_margin_m,floater_count,floater_frac,floater_valid,floater_reason,label_proxy_roof_minus_m,ground_high_count,label_proxy_frac_all,label_proxy_frac_ground,label_proxy_valid,label_proxy_reason,v1_clip_source,v1_m3c2_reason,v1_1_changed_axes,v1_1_change_reason,v1_1_height_constant_m,v1_1_height_constant_source,datum_shift_from_v1_m,source_laz_path,v1_2_changed_axes,v1_2_change_reason,v1_2_dense_fallback_shift_m,v1_2_shift_source,readout,v1_3_run_id,v1_3_source_status_csv
DEBY_LOD2_108247351,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108247351_orig_classified.las,,EPSG:25832,existing mob_eval raw_dense clip; DIM ellipsoidal/local+604 history as-is; reference comparisons use v1.14_section_1.6_zeta_45.7_QA_45.760,65.278500,11,0.168509,true,ok,DIM,4.500000,-4.331491,0.500000,260,8,0.030769,0.969231,true,ok,0.969231,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,0,11,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,11,1.000000,true,ok,1.000000,11,1.000000,1.000000,true,ok,existing_mob_eval_clip,insufficient_source_roof_points,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,0.000000,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108247351_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_108247351,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_108247351_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",65.278500,278,4.258676,true,ok,none,none,none,0.500000,260,86,0.330769,0.669231,true,ok,none,none,no_canonical_status_for_acmp,265,13,0.750000,0.194245,207,true,ok,1.000000,0.750000,339,6.938414,6.848302,9.167234,true,ok,true,none,1,0.000000,3.000000,278,1.000000,true,ok,1.000000,13,0.046763,1.000000,true,ok,existing_mob_eval_clip,ok,floater_frac,datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_108247351_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_108247351,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_108247351_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",65.278500,1204,18.444051,true,ok,ALS,17.861538,0.582513,0.500000,260,260,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,1190,14,0.750000,0.174076,1186,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,119,0.098837,true,ok,1.000000,0,0.000000,0.000000,true,ok,existing_mob_eval_clip,not_applicable_lidar_self,floater_frac,datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_108247351_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_108247714,raw_dense,fallback_dim_footprint_clip,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,34.270400,1645,48.000607,true,ok,DIM,46.814816,1.185791,0.500000,137,135,0.985401,0.014599,true,ok,0.014599,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,1488,157,0.750000,0.258895,1486,true,ok,1.000000,0.750000,none,none,none,none,false,insufficient_lidar_roof_points,true,none,1,0.000000,3.000000,28,0.017021,true,ok,1.000000,0,0.000000,0.000000,true,ok,missing_clip,missing_lidar_clip,clip_source;n_points_footprint;pt_density_m2;coverage_frac;hole_frac;roof_point_count;ground_point_count;local_plane_rms_m;floater_frac;label_proxy_frac_all;label_proxy_frac_ground;density_reason;coverage_reason;floater_reason;label_proxy_reason,filled_missing_clip;datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,45.934000,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,z_datum_history;m3c2_core_count;m3c2_mean_m;m3c2_median_abs_m;m3c2_rms_m;m3c2_valid;m3c2_reason;floater_count;floater_frac;floater_valid;label_proxy_valid,dense_fallback_height_frame_repaired_ref_dependent_axes,45.934000,W1_GCG2016_corrected_DIM_plus_W2_minus0p174_chain,,,
DEBY_LOD2_108247714,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,fused ACMP classified LAZ orthometric +45.760 m (v1.14_section_1.6_zeta_45.7_QA_45.760),34.270400,4893,142.776273,true,ok,none,none,none,0.500000,137,137,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,4850,43,0.750000,0.078500,3000,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,1,0.000000,3.000000,2,0.000409,true,ok,1.000000,0,0.000000,0.000000,true,ok,fallback_fused_acmp_footprint_clip,missing_lidar_clip,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_108247714,raw_lidar,fallback_als_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,ALS classified LAZ orthometric +45.760 m (v1.14_section_1.6_zeta_45.7_QA_45.760),34.270400,14,0.408516,true,ok,ALS,8.000000,-7.591484,0.500000,137,8,0.058394,0.941606,true,ok,0.941606,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,0,14,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok,missing_clip,not_applicable_lidar_self,clip_source;n_points_footprint;pt_density_m2;coverage_frac;hole_frac;ground_point_count;floater_frac;label_proxy_frac_all;label_proxy_frac_ground;density_reason;coverage_reason;floater_reason;label_proxy_reason,filled_missing_clip;datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,0.000000,results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_108250120,raw_dense,fallback_dim_footprint_clip,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,46.818150,407,8.693210,true,ok,DIM,25.862068,-17.168858,0.500000,188,58,0.308511,0.691489,true,ok,0.691489,0.000000,direct_comparison_same_arm_metric_not_identical_grid,336,71,0.750000,0.094229,317,true,ok,1.000000,0.750000,178,1.799374,0.377084,4.140696,true,ok,true,none,1,0.000000,3.000000,297,0.729730,true,ok,1.000000,0,0.000000,0.000000,true,ok,missing_clip,missing_lidar_clip,clip_source;n_points_footprint;pt_density_m2;coverage_frac;hole_frac;roof_point_count;ground_point_count;local_plane_rms_m;m3c2_mean_m;m3c2_median_abs_m;m3c2_rms_m;floater_frac;label_proxy_frac_all;label_proxy_frac_ground;density_reason;coverage_reason;m3c2_reason;floater_reason;label_proxy_reason,filled_missing_clip;datum_constant_v1_14_45p760;m3c2_recomputed_after_lidar_fill,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,45.934000,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,z_datum_history;m3c2_mean_m;m3c2_median_abs_m;m3c2_rms_m;m3c2_valid;floater_count;floater_frac;floater_valid;label_proxy_valid,dense_fallback_height_frame_repaired_ref_dependent_axes,45.934000,W1_GCG2016_corrected_DIM_plus_W2_minus0p174_chain,,,
DEBY_LOD2_108250120,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,fused ACMP classified LAZ orthometric +45.760 m (v1.14_section_1.6_zeta_45.7_QA_45.760),46.818150,1066,22.768948,true,ok,none,none,none,0.500000,188,104,0.553191,0.446809,true,ok,none,none,no_canonical_status_for_acmp,935,131,0.750000,0.158789,926,true,ok,1.000000,0.750000,461,3.222731,0.470236,5.017745,true,ok,true,none,1,0.000000,3.000000,174,0.163227,true,ok,1.000000,0,0.000000,0.000000,true,ok,fallback_fused_acmp_footprint_clip,missing_lidar_clip,m3c2_mean_m;m3c2_median_abs_m;m3c2_rms_m;floater_frac;m3c2_reason,datum_constant_v1_14_45p760;m3c2_recomputed_after_lidar_fill,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_108250120,raw_lidar,fallback_als_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,ALS classified LAZ orthometric +45.760 m (v1.14_section_1.6_zeta_45.7_QA_45.760),46.818150,740,15.805836,true,ok,ALS,15.413043,0.392793,0.500000,188,184,0.978723,0.021277,true,ok,0.021277,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,740,0,0.750000,0.223594,734,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,27,0.036486,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points,missing_clip,not_applicable_lidar_self,clip_source;n_points_footprint;pt_density_m2;coverage_frac;hole_frac;roof_point_count;local_plane_rms_m;floater_frac;label_proxy_frac_all;density_reason;coverage_reason;floater_reason;label_proxy_reason,filled_missing_clip;datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,0.000000,results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_108580335,raw_dense,fallback_dim_footprint_clip,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,1020.870370,153624,150.483357,true,ok,DIM,145.979919,4.503438,0.500000,4083,4083,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,153282,342,0.750000,0.164154,3000,true,ok,1.000000,0.750000,2499,0.143549,0.104142,0.397904,true,ok,true,none,10,0.000000,3.000000,1356,0.008827,true,ok,1.000000,0,0.000000,0.000000,true,ok,missing_clip,missing_lidar_clip,clip_source;n_points_footprint;pt_density_m2;coverage_frac;hole_frac;roof_point_count;ground_point_count;local_plane_rms_m;m3c2_mean_m;m3c2_median_abs_m;m3c2_rms_m;floater_frac;label_proxy_frac_all;label_proxy_frac_ground;density_reason;coverage_reason;m3c2_reason;floater_reason;label_proxy_reason,filled_missing_clip;datum_constant_v1_14_45p760;m3c2_recomputed_after_lidar_fill,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,45.934000,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,z_datum_history;m3c2_mean_m;m3c2_median_abs_m;m3c2_rms_m;m3c2_valid;floater_count;floater_frac;floater_valid;label_proxy_valid,dense_fallback_height_frame_repaired_ref_dependent_axes,45.934000,W1_GCG2016_corrected_DIM_plus_W2_minus0p174_chain,,,
DEBY_LOD2_108580335,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,fused ACMP classified LAZ orthometric +45.760 m (v1.14_section_1.6_zeta_45.7_QA_45.760),1020.870370,207288,203.050266,true,ok,none,none,none,0.500000,4083,4083,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,205120,2168,0.750000,0.194369,3000,true,ok,1.000000,0.750000,2499,-1.955751,2.161066,2.438793,true,ok,true,none,10,0.000000,3.000000,153,0.000738,true,ok,1.000000,0,0.000000,0.000000,true,ok,fallback_fused_acmp_footprint_clip,missing_lidar_clip,m3c2_mean_m;m3c2_median_abs_m;m3c2_rms_m;floater_frac;m3c2_reason,datum_constant_v1_14_45p760;m3c2_recomputed_after_lidar_fill,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_108580335,raw_lidar,fallback_als_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,ALS classified LAZ orthometric +45.760 m (v1.14_section_1.6_zeta_45.7_QA_45.760),1020.870370,11121,10.893646,true,ok,ALS,10.847725,0.045921,0.500000,4083,4064,0.995347,0.004653,true,ok,0.004409,0.000244,direct_comparison_same_arm_metric_not_identical_grid,11121,0,0.750000,0.123189,2983,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,10,0.000000,3.000000,14,0.001259,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points,missing_clip,not_applicable_lidar_self,clip_source;n_points_footprint;pt_density_m2;coverage_frac;hole_frac;roof_point_count;local_plane_rms_m;floater_frac;label_proxy_frac_all;density_reason;coverage_reason;floater_reason;label_proxy_reason,filled_missing_clip;datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,0.000000,results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_108580336,raw_dense,fallback_dim_footprint_clip,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,4799.452335,1756363,365.950712,true,ok,DIM,356.527710,9.423002,0.500000,19197,19197,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,1638207,118156,0.750000,0.224181,3000,true,ok,1.000000,0.750000,2500,-0.021022,0.113919,0.487113,true,ok,true,none,17,0.000000,3.000000,145356,0.082760,true,ok,1.000000,111026,0.063214,0.939656,true,ok,missing_clip,insufficient_source_roof_points,clip_source;n_points_footprint;pt_density_m2;coverage_frac;hole_frac;roof_point_count;ground_point_count;local_plane_rms_m;m3c2_mean_m;m3c2_median_abs_m;m3c2_rms_m;floater_frac;label_proxy_frac_all;label_proxy_frac_ground;density_reason;coverage_reason;m3c2_reason;floater_reason;label_proxy_reason,filled_missing_clip;datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,45.934000,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,z_datum_history;m3c2_mean_m;m3c2_median_abs_m;m3c2_rms_m;m3c2_valid;floater_count;floater_frac;floater_valid;ground_high_count;label_proxy_frac_all;label_proxy_frac_ground;label_proxy_valid,dense_fallback_height_frame_repaired_ref_dependent_axes,45.934000,W1_GCG2016_corrected_DIM_plus_W2_minus0p174_chain,,,
DEBY_LOD2_108580336,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,fused ACMP classified LAZ orthometric +45.760 m (v1.14_section_1.6_zeta_45.7_QA_45.760),4799.452335,1640657,341.842545,true,ok,none,none,none,0.500000,19197,19197,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,1486612,154045,0.750000,0.222899,2996,true,ok,1.000000,0.750000,2499,-1.719041,2.181716,2.079828,true,ok,true,none,17,0.000000,3.000000,53920,0.032865,true,ok,1.000000,3155,0.001923,0.020481,true,ok,fallback_fused_acmp_footprint_clip,ok,floater_frac;label_proxy_frac_all;label_proxy_frac_ground,datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_108580336,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_108580336_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",4799.452335,89825,18.715677,true,ok,ALS,18.559450,0.156227,0.500000,19197,19174,0.998802,0.001198,true,ok,0.001250,-0.000052,direct_comparison_same_arm_metric_not_identical_grid,75290,14535,0.750000,0.155525,2995,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,17,0.000000,3.000000,2901,0.032296,true,ok,1.000000,13953,0.155335,0.959959,true,ok,existing_mob_eval_clip,not_applicable_lidar_self,floater_frac,datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_108580336_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_42364607,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_42364607_orig_classified.las,,EPSG:25832,existing mob_eval raw_dense clip; DIM ellipsoidal/local+604 history as-is; reference comparisons use v1.14_section_1.6_zeta_45.7_QA_45.760,90.440800,0,none,false,no_points,DIM,0.000000,none,0.500000,361,0,none,none,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,existing_mob_eval_clip,insufficient_source_roof_points,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,0.000000,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_42364607_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_42364607,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_42364607_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",90.440800,13,0.143740,true,ok,none,none,none,0.500000,361,8,0.022161,0.977839,true,ok,none,none,no_canonical_status_for_acmp,11,2,0.750000,none,0,false,insufficient_local_neighborhoods,1.000000,0.750000,none,none,none,none,false,insufficient_m3c2_neighborhoods,true,none,1,0.000000,3.000000,13,1.000000,true,ok,1.000000,2,0.153846,1.000000,true,ok,existing_mob_eval_clip,insufficient_m3c2_neighborhoods,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_42364607_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_42364607,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_42364607_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",90.440800,1615,17.856985,true,ok,ALS,17.329639,0.527346,0.500000,361,361,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,233,1382,0.750000,0.099919,146,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,13,0.008050,true,ok,1.000000,0,0.000000,0.000000,true,ok,existing_mob_eval_clip,not_applicable_lidar_self,floater_frac,datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_42364607_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
