arm,base_coef,ci_high,ci_low,coef,coef_delta_from_base,fit_type,n,note,ordinary_coef,outcome,outcome_kind,predictor,robust_coef,se,sign_flip_vs_base,sign_mismatch,spec,status,variant
raw_lidar,-0.102893,0.025358,-0.347629,-0.161135,-0.058242,huber_rlm,81,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.095150,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.020045,0.083146,-0.204796,-0.060825,-0.080870,huber_rlm,81,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.073455,true,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.064498,0.266674,-0.109211,0.078732,0.014234,huber_rlm,81,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.095889,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.008162,0.212650,-0.107170,0.052740,0.060902,huber_rlm,81,none,none,rf_roof_planes,continuous,floater_frac,none,0.081587,true,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.100470,0.335736,0.049744,0.192740,0.092270,huber_rlm,81,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.072957,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.198999,-0.183102,-0.539635,-0.361369,-0.162370,huber_rlm,81,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.090952,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.133988,0.369069,0.033081,0.201075,0.067087,huber_rlm,81,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.085711,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.095602,0.433946,0.008942,0.221444,0.125842,huber_rlm,81,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.108419,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.233322,-0.243718,-0.685345,-0.464532,-0.231209,huber_rlm,81,none,none,rf_roof_planes,continuous,recon_score_median,none,0.112660,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,none,none,none,none,none,none,none,same_sign,0.384020,rf_rmse_lod22,none,pt_density_m2_reg,0.228347,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,-0.200718,rf_rmse_lod22,none,coverage_frac_reg,-0.058749,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.295141,rf_rmse_lod22,none,local_plane_rms_m,0.153491,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,-0.020666,rf_rmse_lod22,none,floater_frac,-0.005058,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,소수 사례 의존 기록,0.235223,rf_rmse_lod22,none,label_proxy_frac_all,-0.038754,none,none,true,attributes_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,소수 사례 의존 기록,0.105146,rf_rmse_lod22,none,median_incidence_deg,-0.003056,none,none,true,observation_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.021584,rf_rmse_lod22,none,median_pair_angle_deg,0.103034,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.121959,rf_rmse_lod22,none,n_views_nadir,0.201638,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,-0.080328,rf_rmse_lod22,none,recon_score_median,-0.164580,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.469760,rf_rmse_lod22,none,pt_density_m2_reg,0.299452,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,-0.223706,rf_rmse_lod22,none,coverage_frac_reg,-0.090609,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.291245,rf_rmse_lod22,none,local_plane_rms_m,0.166743,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,소수 사례 의존 기록,-0.031315,rf_rmse_lod22,none,floater_frac,0.010783,none,none,true,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,소수 사례 의존 기록,0.236836,rf_rmse_lod22,none,label_proxy_frac_all,-0.027544,none,none,true,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.207235,rf_rmse_lod22,none,median_incidence_deg,0.118273,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.038437,rf_rmse_lod22,none,median_pair_angle_deg,0.063041,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.104338,rf_rmse_lod22,none,n_views_nadir,0.081905,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,-0.151772,rf_rmse_lod22,none,recon_score_median,-0.163284,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,-0.027409,rf_roof_planes,none,pt_density_m2_reg,-0.031987,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.265481,rf_roof_planes,none,coverage_frac_reg,0.128394,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.234104,rf_roof_planes,none,local_plane_rms_m,0.061637,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,-0.078343,rf_roof_planes,none,floater_frac,-0.056084,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,소수 사례 의존 기록,0.013787,rf_roof_planes,none,label_proxy_frac_all,-0.051283,none,none,true,attributes_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,-0.038123,rf_roof_planes,none,median_incidence_deg,-0.066849,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.427955,rf_roof_planes,none,median_pair_angle_deg,0.213063,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.280625,rf_roof_planes,none,n_views_nadir,0.132647,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,-0.272536,rf_roof_planes,none,recon_score_median,-0.162639,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,소수 사례 의존 기록,0.004599,rf_roof_planes,none,pt_density_m2_reg,-0.020313,none,none,true,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.164814,rf_roof_planes,none,coverage_frac_reg,0.125225,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.288677,rf_roof_planes,none,local_plane_rms_m,0.085008,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,-0.077010,rf_roof_planes,none,floater_frac,-0.029561,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,소수 사례 의존 기록,0.049322,rf_roof_planes,none,label_proxy_frac_all,-0.024664,none,none,true,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,소수 사례 의존 기록,0.057050,rf_roof_planes,none,median_incidence_deg,-0.019380,none,none,true,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.300435,rf_roof_planes,none,median_pair_angle_deg,0.142633,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,0.068060,rf_roof_planes,none,n_views_nadir,0.034091,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_dense,none,none,none,none,none,none,none,same_sign,-0.198181,rf_roof_planes,none,recon_score_median,-0.159531,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.147614,rf_rmse_lod22,none,pt_density_m2_reg,0.135902,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.146271,rf_rmse_lod22,none,coverage_frac_reg,-0.149182,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.481279,rf_rmse_lod22,none,local_plane_rms_m,0.391052,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.062890,rf_rmse_lod22,none,floater_frac,-0.069020,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,소수 사례 의존 기록,-0.000960,rf_rmse_lod22,none,label_proxy_frac_all,0.009410,none,none,true,attributes_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.131008,rf_rmse_lod22,none,median_incidence_deg,-0.105098,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.153065,rf_rmse_lod22,none,median_pair_angle_deg,0.138608,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.291285,rf_rmse_lod22,none,n_views_nadir,0.361262,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.260533,rf_rmse_lod22,none,recon_score_median,-0.369791,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.160178,rf_rmse_lod22,none,pt_density_m2_reg,0.151433,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.133082,rf_rmse_lod22,none,coverage_frac_reg,-0.123987,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.473190,rf_rmse_lod22,none,local_plane_rms_m,0.365207,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.051221,rf_rmse_lod22,none,floater_frac,-0.045643,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,소수 사례 의존 기록,-0.014704,rf_rmse_lod22,none,label_proxy_frac_all,0.002249,none,none,true,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.002642,rf_rmse_lod22,none,median_incidence_deg,-0.010770,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.035869,rf_rmse_lod22,none,median_pair_angle_deg,0.057540,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.332737,rf_rmse_lod22,none,n_views_nadir,0.338371,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.290989,rf_rmse_lod22,none,recon_score_median,-0.342032,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.044467,rf_roof_planes,none,pt_density_m2_reg,0.015762,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.216789,rf_roof_planes,none,coverage_frac_reg,-0.235795,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.104917,rf_roof_planes,none,local_plane_rms_m,0.101149,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.035920,rf_roof_planes,none,floater_frac,-0.123115,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.168807,rf_roof_planes,none,label_proxy_frac_all,0.084038,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.156393,rf_roof_planes,none,median_incidence_deg,-0.170429,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.272394,rf_roof_planes,none,median_pair_angle_deg,0.182045,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.160297,rf_roof_planes,none,n_views_nadir,0.096267,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.276457,rf_roof_planes,none,recon_score_median,-0.261060,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.014242,rf_roof_planes,none,pt_density_m2_reg,-0.009803,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.207168,rf_roof_planes,none,coverage_frac_reg,-0.224642,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.084063,rf_roof_planes,none,local_plane_rms_m,0.080348,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.013535,rf_roof_planes,none,floater_frac,-0.084424,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.169469,rf_roof_planes,none,label_proxy_frac_all,0.087992,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.190872,rf_roof_planes,none,median_incidence_deg,-0.159521,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.252540,rf_roof_planes,none,median_pair_angle_deg,0.164701,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,0.105116,rf_roof_planes,none,n_views_nadir,0.079748,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_lidar,none,none,none,none,none,none,none,same_sign,-0.236636,rf_roof_planes,none,recon_score_median,-0.235680,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.451844,rf_rmse_lod22,none,pt_density_m2_reg,0.227336,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.460140,rf_rmse_lod22,none,coverage_frac_reg,-0.164061,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,소수 사례 의존 기록,-0.057159,rf_rmse_lod22,none,local_plane_rms_m,0.002883,none,none,true,attributes_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.250550,rf_rmse_lod22,none,floater_frac,0.265075,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.539484,rf_rmse_lod22,none,label_proxy_frac_all,0.039139,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.467357,rf_rmse_lod22,none,median_incidence_deg,0.347171,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,소수 사례 의존 기록,-0.133870,rf_rmse_lod22,none,median_pair_angle_deg,0.044996,none,none,true,observation_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,소수 사례 의존 기록,-0.011002,rf_rmse_lod22,none,n_views_nadir,0.071220,none,none,true,observation_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.117544,rf_rmse_lod22,none,recon_score_median,-0.215534,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.878803,rf_rmse_lod22,none,pt_density_m2_reg,0.607211,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.431720,rf_rmse_lod22,none,coverage_frac_reg,-0.209645,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.086823,rf_rmse_lod22,none,local_plane_rms_m,0.074624,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.117952,rf_rmse_lod22,none,floater_frac,0.165501,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.712457,rf_rmse_lod22,none,label_proxy_frac_all,0.123527,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.472768,rf_rmse_lod22,none,median_incidence_deg,0.259603,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.096125,rf_rmse_lod22,none,median_pair_angle_deg,0.350998,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.371829,rf_rmse_lod22,none,n_views_nadir,-0.101856,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.304781,rf_rmse_lod22,none,recon_score_median,-0.586341,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.242116,rf_roof_planes,none,pt_density_m2_reg,-0.192706,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.103318,rf_roof_planes,none,coverage_frac_reg,0.069199,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.510913,rf_roof_planes,none,local_plane_rms_m,0.489904,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.177162,rf_roof_planes,none,floater_frac,-0.134934,none,none,false,attributes_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,소수 사례 의존 기록,-0.001551,rf_roof_planes,none,label_proxy_frac_all,0.017934,none,none,true,attributes_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.532426,rf_roof_planes,none,median_incidence_deg,-0.459150,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.348450,rf_roof_planes,none,median_pair_angle_deg,0.262013,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.031171,rf_roof_planes,none,n_views_nadir,0.000620,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.229745,rf_roof_planes,none,recon_score_median,-0.186508,none,none,false,observation_only,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.336352,rf_roof_planes,none,pt_density_m2_reg,-0.358688,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.148288,rf_roof_planes,none,coverage_frac_reg,0.105986,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.497609,rf_roof_planes,none,local_plane_rms_m,0.462963,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.232712,rf_roof_planes,none,floater_frac,-0.176074,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,소수 사례 의존 기록,-0.022938,rf_roof_planes,none,label_proxy_frac_all,0.002694,none,none,true,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.303345,rf_roof_planes,none,median_incidence_deg,-0.311821,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.572818,rf_roof_planes,none,median_pair_angle_deg,0.483135,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,0.267895,rf_roof_planes,none,n_views_nadir,0.225876,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
raw_acmp,none,none,none,none,none,none,none,same_sign,-0.444824,rf_roof_planes,none,recon_score_median,-0.249869,none,none,false,attributes_plus_observation,none,ordinary_vs_robust_sign
