row_type,building_id,view_stem,loss_address_active,projection_role,source_count,input_projection_z_local_m,zero_source_exclusion_only_global_median_z_local_m,reference_projection_z_local_m,projection_z_minus_reference_m,reference_mask_pixels,input_mask_pixels,intersection_pixels,union_pixels,footprint_mask_iou,centroid_shift_px,input_over_reference_pixel_coverage,tuning,reference_role,selected_top3_by_reference_area,visible_view_count_available,selected_view_count,selected_view_stems,coverage_requirement
view,DEBY_LOD2_108247349,DJI_20241217101351_0028_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,112,221,0,333,0.0,82.88489808563482,1.9732142857142858,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101311_0008_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,111,192,0,303,0.0,77.33827105989172,1.7297297297297298,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101325_0015_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,110,203,0,313,0.0,79.33931135009811,1.8454545454545455,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
building_median,DEBY_LOD2_108247349,MEDIAN_TOP3,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,2040.0,2733.0,0.0,4773.0,0.0,223.0698531168108,1.339705882352941,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,True,72,3,DJI_20241217102653_0002_D;DJI_20241217102719_0015_D;DJI_20241217102733_0022_D,>=3 visible views passed
view,DEBY_LOD2_108247350,DJI_20241217102653_0002_D,True,loss_address_locked_input_median_z,9,-25.610000610351562,,-41.15999999999997,15.549999389648406,393,0,0,393,0.0,,0.0,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,True,48,,,
view,DEBY_LOD2_108247350,DJI_20241217102531_0018_D,True,loss_address_locked_input_median_z,9,-25.610000610351562,,-41.15999999999997,15.549999389648406,383,120,0,503,0.0,140.4025038864991,0.3133159268929504,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,True,48,,,
view,DEBY_LOD2_108247350,DJI_20241217102655_0003_D,True,loss_address_locked_input_median_z,9,-25.610000610351562,,-41.15999999999997,15.549999389648406,383,0,0,383,0.0,,0.0,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,True,48,,,
view,DEBY_LOD2_108247350,DJI_20241217102727_0019_D,True,loss_address_locked_input_median_z,9,-25.610000610351562,,-41.15999999999997,15.549999389648406,380,0,0,380,0.0,,0.0,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,48,,,
view,DEBY_LOD2_108247350,DJI_20241217102927_0009_D,True,loss_address_locked_input_median_z,9,-25.610000610351562,,-41.15999999999997,15.549999389648406,366,0,0,366,0.0,,0.0,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,48,,,
view,DEBY_LOD2_108247350,DJI_20241217102929_0010_D,True,loss_address_locked_input_median_z,9,-25.610000610351562,,-41.15999999999997,15.549999389648406,358,0,0,358,0.0,,0.0,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,48,,,
view,DEBY_LOD2_108247350,DJI_20241217102719_0015_D,True,loss_address_locked_input_median_z,9,-25.610000610351562,,-41.15999999999997,15.549999389648406,343,242,0,585,0.0,153.5821214000248,0.7055393586005831,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,48,,,
view,DEBY_LOD2_108247350,DJI_20241217102925_0008_D,True,loss_address_locked_input_median_z,9,-25.610000610351562,,-41.15999999999997,15.549999389648406,338,0,0,338,0.0,,0.0,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,48,,,
view,DEBY_LOD2_108247350,DJI_20241217102733_0022_D,True,loss_address_locked_input_median_z,9,-25.610000610351562,,-41.15999999999997,15.549999389648406,337,239,0,576,0.0,155.66460578941837,0.7091988130563798,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,48,,,
view,DEBY_LOD2_108247350,DJI_20241217102713_0012_D,True,loss_address_locked_input_median_z,9,-25.610000610351562,,-41.15999999999997,15.549999389648406,327,229,0,556,0.0,150.30648495310172,0.7003058103975535,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,48,,,
